           #qpath      Energy(meV)
  0.0000000000E+00 -3.8621787055E-04
  4.4267949256E-02  1.7094406177E+01
  4.5651322670E-02  1.7092025904E+01
  4.7034696084E-02  1.7089705827E+01
  4.8418069498E-02  1.7087859301E+01
  4.9801442913E-02  1.7086966399E+01
  5.1184816327E-02  1.7088928359E+01
  5.2568189741E-02  1.7092738922E+01
  5.3951563155E-02  1.7095827444E+01
  5.5334936569E-02  1.7098010742E+01
  5.6718309984E-02  1.7099994767E+01
  5.8101683398E-02  1.7102292989E+01
  5.9485056812E-02  1.7105268702E+01
  6.0868430226E-02  1.7109238018E+01
  6.2251803641E-02  1.7114243688E+01
  6.3635177055E-02  1.7120445179E+01
  6.5018550469E-02  1.7132589273E+01
  6.6401923883E-02  1.7152310067E+01
  6.7785297298E-02  1.7173571481E+01
  6.9168670712E-02  1.7174387600E+01
  7.0552044126E-02  1.7169509533E+01
  7.1935417540E-02  1.7163989398E+01
  7.3318790955E-02  1.7158856805E+01
  7.4702164369E-02  1.7154366343E+01
  7.6085537783E-02  1.7150524038E+01
  7.7468911197E-02  1.7147248875E+01
  7.8852284611E-02  1.7144437825E+01
  8.0235658026E-02  1.7141993851E+01
  8.1619031440E-02  1.7139836018E+01
  8.3002404854E-02  1.7137901005E+01
  8.4385778268E-02  1.7136141099E+01
  8.5769151683E-02  1.7134521190E+01
  8.7152525097E-02  1.7133015862E+01
  8.8535898511E-02  1.7131606931E+01
  8.9919271925E-02  1.7130281506E+01
  9.1302645340E-02  1.7129030491E+01
  9.2686018754E-02  1.7127847460E+01
  9.4069392168E-02  1.7126727804E+01
  9.5452765582E-02  1.7125668108E+01
  9.6836138997E-02  1.7124665676E+01
  9.8219512411E-02  1.7123718192E+01
  9.9602885825E-02  1.7122823478E+01
  1.0098625924E-01  1.7121979317E+01
  1.0236963265E-01  1.7121183353E+01
  1.0375300607E-01  1.7120433033E+01
  1.0513637948E-01  1.7119725592E+01
  1.0651975290E-01  1.7119058084E+01
  1.0790312631E-01  1.7118427435E+01
  1.0928649972E-01  1.7117830523E+01
  1.1066987314E-01  1.7117264279E+01
  1.1205324655E-01  1.7116725780E+01
  1.1343661997E-01  1.7116212362E+01
  1.1481999338E-01  1.7115721719E+01
  1.1620336680E-01  1.7115252021E+01
  1.1758674021E-01  1.7114802059E+01
  1.1897011362E-01  1.7114371469E+01
  1.2035348704E-01  1.7113961158E+01
  1.2173686045E-01  1.7113574180E+01
  1.2312023387E-01  1.7113217763E+01
  1.2450360728E-01  1.7112908435E+01
  1.2588698070E-01  1.7112686217E+01
  1.2727035411E-01  1.7112654291E+01
  1.2865372752E-01  1.7113066232E+01
  1.3003710094E-01  1.7114488344E+01
  1.3142047435E-01  1.7118670151E+01
  1.3280384777E-01  1.7131171115E+01
  1.3418722118E-01  1.7155009415E+01
  1.3557059460E-01  1.7184715549E+01
  1.3695396801E-01  1.7209546126E+01
  1.3695396801E-01  1.7209546126E+01
  1.3833388131E-01  1.7209619674E+01
  1.3971379461E-01  1.7209841138E+01
  1.4109370791E-01  1.7210213111E+01
  1.4247362121E-01  1.7210740405E+01
  1.4385353452E-01  1.7211430927E+01
  1.4523344782E-01  1.7212297258E+01
  1.4661336112E-01  1.7213359437E+01
  1.4799327442E-01  1.7214649818E+01
  1.4937318772E-01  1.7216221204E+01
  1.5075310102E-01  1.7218158128E+01
  1.5213301432E-01  1.7220581310E+01
  1.5351292763E-01  1.7223604087E+01
  1.5489284093E-01  1.7227193805E+01
  1.5627275423E-01  1.7231077907E+01
  1.5765266753E-01  1.7234921214E+01
  1.5903258083E-01  1.7238551785E+01
  1.6041249413E-01  1.7241966261E+01
  1.6179240743E-01  1.7245225601E+01
  1.6317232074E-01  1.7248383878E+01
  1.6455223404E-01  1.7251466846E+01
  1.6593214734E-01  1.7254475711E+01
  1.6731206064E-01  1.7257399586E+01
  1.6869197394E-01  1.7260228662E+01
  1.7007188724E-01  1.7262963615E+01
  1.7145180054E-01  1.7265619243E+01
  1.7283171385E-01  1.7268222701E+01
  1.7421162715E-01  1.7270808251E+01
  1.7559154045E-01  1.7273410904E+01
  1.7697145375E-01  1.7276060983E+01
  1.7835136705E-01  1.7278780751E+01
  1.7973128035E-01  1.7281583210E+01
  1.8111119365E-01  1.7284472419E+01
  1.8249110696E-01  1.7287444481E+01
  1.8387102026E-01  1.7290488434E+01
  1.8525093356E-01  1.7293586460E+01
  1.8663084686E-01  1.7296712586E+01
  1.8801076016E-01  1.7299828076E+01
  1.8939067346E-01  1.7302869024E+01
  1.9077058676E-01  1.7305717672E+01
  1.9215050006E-01  1.7308162846E+01
  1.9353041337E-01  1.7309954418E+01
  1.9491032667E-01  1.7311040049E+01
  1.9629023997E-01  1.7311574644E+01
  1.9767015327E-01  1.7311686589E+01
  1.9905006657E-01  1.7311427332E+01
  2.0042997987E-01  1.7310820798E+01
  2.0180989317E-01  1.7309892844E+01
  2.0318980648E-01  1.7308676545E+01
  2.0456971978E-01  1.7307208563E+01
  2.0594963308E-01  1.7305524851E+01
  2.0732954638E-01  1.7303658010E+01
  2.0870945968E-01  1.7301636236E+01
  2.1008937298E-01  1.7299483237E+01
  2.1146928628E-01  1.7297218619E+01
  2.1284919959E-01  1.7294858438E+01
  2.1422911289E-01  1.7292415765E+01
  2.1560902619E-01  1.7289901204E+01
  2.1698893949E-01  1.7287323343E+01
  2.1836885279E-01  1.7284689147E+01
  2.1974876609E-01  1.7282004294E+01
  2.2112867939E-01  1.7279273472E+01
  2.2250859270E-01  1.7276500646E+01
  2.2388850600E-01  1.7273689304E+01
  2.2526841930E-01  1.7270842693E+01
  2.2664833260E-01  1.7267964048E+01
  2.2802824590E-01  1.7265056839E+01
  2.2940815920E-01  1.7262125027E+01
  2.3078807250E-01  1.7259173360E+01
  2.3216798581E-01  1.7256207734E+01
  2.3354789911E-01  1.7253235644E+01
  2.3492781241E-01  1.7250266788E+01
  2.3630772571E-01  1.7247313917E+01
  2.3768763901E-01  1.7244394073E+01
  2.3906755231E-01  1.7241530487E+01
  2.4044746561E-01  1.7238755619E+01
  2.4182737891E-01  1.7236116226E+01
  2.4320729222E-01  1.7233682271E+01
  2.4458720552E-01  1.7231563398E+01
  2.4596711882E-01  1.7229941119E+01
  2.4734703212E-01  1.7229134883E+01
  2.4872694542E-01  1.7229740283E+01
  2.5010685872E-01  1.7232889759E+01
  2.5148677202E-01  1.7240494409E+01
  2.5286668533E-01  1.7254412974E+01
  2.5424659863E-01  1.7257785998E+01
  2.5562651193E-01  1.7246730911E+01
  2.5700642523E-01  1.7238039722E+01
  2.5838633853E-01  1.7232130249E+01
  2.5976625183E-01  1.7227742245E+01
  2.6114616513E-01  1.7223556220E+01
  2.6252607844E-01  1.7219025473E+01
  2.6390599174E-01  1.7214122606E+01
  2.6528590504E-01  1.7209036579E+01
  2.6666581834E-01  1.7204025352E+01
  2.6804573164E-01  1.7199368346E+01
  2.6942564494E-01  1.7195361577E+01
  2.7080555824E-01  1.7192298412E+01
  2.7218547155E-01  1.7190399818E+01
  2.7356538485E-01  1.7189761541E+01
  2.7356538485E-01  1.7189761541E+01
  2.7551932515E-01  1.7189868306E+01
  2.7747326546E-01  1.7190254141E+01
  2.7942720577E-01  1.7191119772E+01
  2.8138114607E-01  1.7193031027E+01
  2.8333508638E-01  1.7197082702E+01
  2.8528902669E-01  1.7202835124E+01
  2.8724296699E-01  1.7209103804E+01
  2.8919690730E-01  1.7215283836E+01
  2.9115084761E-01  1.7220981903E+01
  2.9310478791E-01  1.7225787307E+01
  2.9505872822E-01  1.7229040727E+01
  2.9701266853E-01  1.7229100220E+01
  2.9896660884E-01  1.7223110647E+01
  3.0092054914E-01  1.7214931092E+01
  3.0287448945E-01  1.7208667311E+01
  3.0482842976E-01  1.7204294865E+01
  3.0678237006E-01  1.7200892184E+01
  3.0873631037E-01  1.7197048916E+01
  3.1069025068E-01  1.7191030359E+01
  3.1264419098E-01  1.7184357030E+01
  3.1459813129E-01  1.7181118994E+01
  3.1655207160E-01  1.7180479615E+01
  3.1850601190E-01  1.7175995939E+01
  3.2045995221E-01  1.7164018329E+01
  3.2241389252E-01  1.7152733119E+01
  3.2436783282E-01  1.7146484422E+01
  3.2632177313E-01  1.7144960379E+01
  3.2827571344E-01  1.7145541079E+01
  3.3022965374E-01  1.7147015683E+01
  3.3218359405E-01  1.7148991689E+01
  3.3413753436E-01  1.7151333948E+01
  3.3609147466E-01  1.7154009191E+01
  3.3804541497E-01  1.7157064471E+01
  3.3999935528E-01  1.7160702782E+01
  3.4195329559E-01  1.7165541655E+01
  3.4390723589E-01  1.7172520759E+01
  3.4586117620E-01  1.7181328266E+01
  3.4781511651E-01  1.7190961720E+01
  3.4976905681E-01  1.7200845634E+01
  3.5172299712E-01  1.7210638984E+01
  3.5367693743E-01  1.7220037372E+01
  3.5563087773E-01  1.7228630627E+01
  3.5758481804E-01  1.7235721121E+01
  3.5953875835E-01  1.7240681435E+01
  3.6149269865E-01  1.7244068956E+01
  3.6344663896E-01  1.7246775892E+01
  3.6540057927E-01  1.7249227068E+01
  3.6735451957E-01  1.7251586633E+01
  3.6930845988E-01  1.7253915806E+01
  3.7126240019E-01  1.7256218164E+01
  3.7321634049E-01  1.7258434625E+01
  3.7517028080E-01  1.7260371452E+01
  3.7712422111E-01  1.7261376619E+01
  3.7907816141E-01  1.7260063583E+01
  3.8103210172E-01  1.7257248844E+01
  3.8298604203E-01  1.7255441506E+01
  3.8493998233E-01  1.7254953886E+01
  3.8689392264E-01  1.7254413759E+01
  3.8884786295E-01  1.7252828439E+01
  3.9080180326E-01  1.7249728253E+01
  3.9275574356E-01  1.7244588525E+01
  3.9470968387E-01  1.7236126133E+01
  3.9666362418E-01  1.7222021517E+01
  3.9861756448E-01  1.7201509808E+01
  4.0057150479E-01  1.7177564407E+01
  4.0252544510E-01  1.7155595132E+01
  4.0447938540E-01  1.7147365294E+01
  4.0643332571E-01  1.7149148966E+01
  4.0838726602E-01  1.7153784328E+01
  4.1034120632E-01  1.7159739090E+01
  4.1229514663E-01  1.7166129452E+01
  4.1424908694E-01  1.7171890401E+01
  4.1620302724E-01  1.7175648114E+01
  4.1815696755E-01  1.7176548361E+01
  4.2011090786E-01  1.7175041927E+01
  4.2206484816E-01  1.7172022556E+01
  4.2401878847E-01  1.7168088387E+01
  4.2597272878E-01  1.7163562250E+01
  4.2792666908E-01  1.7158629555E+01
  4.2988060939E-01  1.7153411275E+01
  4.3183454970E-01  1.7147993800E+01
  4.3378849000E-01  1.7142441226E+01
  4.3574243031E-01  1.7136801531E+01
  4.3769637062E-01  1.7131110822E+01
  4.3965031093E-01  1.7125397028E+01
  4.4160425123E-01  1.7119683616E+01
  4.4355819154E-01  1.7113993778E+01
  4.4551213185E-01  1.7108355905E+01
  4.4746607215E-01  1.7102812060E+01
  4.4942001246E-01  1.7097433222E+01
  4.5137395277E-01  1.7092350256E+01
  4.5332789307E-01  1.7087820938E+01
  4.5528183338E-01  1.7084363708E+01
  4.5723577369E-01  1.7082874643E+01
  4.5918971399E-01  1.7084134699E+01
  4.6114365430E-01  1.7087763761E+01
  4.6309759461E-01  1.7092669258E+01
  4.6505153491E-01  1.7097897656E+01
  4.6700547522E-01  1.7101250675E+01
  4.6700547522E-01  1.7101250675E+01
  4.6838538852E-01  1.7097989944E+01
  4.6976530182E-01  1.7092627781E+01
  4.7114521512E-01  1.7086978092E+01
  4.7252512843E-01  1.7081299600E+01
  4.7390504173E-01  1.7075701896E+01
  4.7528495503E-01  1.7070278897E+01
  4.7666486833E-01  1.7065134631E+01
  4.7804478163E-01  1.7060394349E+01
  4.7942469493E-01  1.7056220312E+01
  4.8080460823E-01  1.7052847456E+01
  4.8218452154E-01  1.7050570552E+01
  4.8356443484E-01  1.7049397815E+01
  4.8494434814E-01  1.7048898785E+01
  4.8632426144E-01  1.7048711175E+01
  4.8770417474E-01  1.7048671428E+01
  4.8908408804E-01  1.7048711700E+01
  4.9046400134E-01  1.7048801296E+01
  4.9184391465E-01  1.7048924737E+01
  4.9322382795E-01  1.7049073393E+01
  4.9460374125E-01  1.7049241984E+01
  4.9598365455E-01  1.7049426968E+01
  4.9736356785E-01  1.7049625726E+01
  4.9874348115E-01  1.7049836125E+01
  5.0012339445E-01  1.7050056288E+01
  5.0150330776E-01  1.7050284522E+01
  5.0288322106E-01  1.7050519497E+01
  5.0426313436E-01  1.7050760977E+01
  5.0564304766E-01  1.7051012224E+01
  5.0702296096E-01  1.7051288213E+01
  5.0840287426E-01  1.7051649748E+01
  5.0978278756E-01  1.7052400323E+01
  5.1116270087E-01  1.7055154820E+01
  5.1254261417E-01  1.7061406461E+01
  5.1392252747E-01  1.7069174256E+01
  5.1530244077E-01  1.7077162518E+01
  5.1668235407E-01  1.7084502178E+01
  5.1806226737E-01  1.7089737658E+01
  5.1944218067E-01  1.7089902131E+01
  5.2082209397E-01  1.7084210061E+01
  5.2220200728E-01  1.7076761053E+01
  5.2358192058E-01  1.7071615192E+01
  5.2496183388E-01  1.7074075626E+01
  5.2634174718E-01  1.7085183151E+01
  5.2772166048E-01  1.7102641282E+01
  5.2910157378E-01  1.7123156410E+01
  5.3048148708E-01  1.7128224860E+01
  5.3186140039E-01  1.7125082226E+01
  5.3324131369E-01  1.7121882288E+01
  5.3462122699E-01  1.7119363910E+01
  5.3600114029E-01  1.7117501223E+01
  5.3738105359E-01  1.7116096087E+01
  5.3876096689E-01  1.7114957664E+01
  5.4014088019E-01  1.7113944323E+01
  5.4152079350E-01  1.7112960599E+01
  5.4290070680E-01  1.7111944954E+01
  5.4428062010E-01  1.7110858961E+01
  5.4566053340E-01  1.7109679635E+01
  5.4704044670E-01  1.7108394354E+01
  5.4842036000E-01  1.7106997573E+01
  5.4980027330E-01  1.7105488692E+01
  5.5118018661E-01  1.7103870686E+01
  5.5256009991E-01  1.7102149208E+01
  5.5394001321E-01  1.7100332033E+01
  5.5531992651E-01  1.7098428708E+01
  5.5669983981E-01  1.7096450350E+01
  5.5807975311E-01  1.7094409554E+01
  5.5945966641E-01  1.7092320349E+01
  5.6083957972E-01  1.7090198190E+01
  5.6221949302E-01  1.7088059936E+01
  5.6359940632E-01  1.7085923777E+01
  5.6497931962E-01  1.7083809066E+01
  5.6635923292E-01  1.7081735988E+01
  5.6773914622E-01  1.7079725047E+01
  5.6911905952E-01  1.7077796315E+01
  5.7049897282E-01  1.7075968495E+01
  5.7187888613E-01  1.7074257870E+01
  5.7325879943E-01  1.7072677312E+01
  5.7463871273E-01  1.7071235551E+01
  5.7601862603E-01  1.7069936887E+01
  5.7739853933E-01  1.7068781462E+01
  5.7877845263E-01  1.7067766081E+01
  5.8015836593E-01  1.7066885531E+01
  5.8153827924E-01  1.7066134328E+01
  5.8291819254E-01  1.7065508898E+01
  5.8429810584E-01  1.7065010177E+01
  5.8567801914E-01  1.7064646170E+01
  5.8705793244E-01  1.7064433054E+01
  5.8843784574E-01  1.7064394305E+01
  5.8981775904E-01  1.7064563963E+01
  5.9119767235E-01  1.7065006394E+01
  5.9257758565E-01  1.7065867320E+01
  5.9395749895E-01  1.7067502420E+01
  5.9533741225E-01  1.7070846024E+01
  5.9671732555E-01  1.7078250143E+01
  5.9809723885E-01  1.7093130450E+01
  5.9947715215E-01  1.7115910840E+01
  6.0085706546E-01  1.7144162389E+01
  6.0223697876E-01  1.7175429903E+01
  6.0361689206E-01  1.7200967327E+01
  6.0361689206E-01  1.7200967327E+01
  6.0500026547E-01  1.7201037992E+01
  6.0638363889E-01  1.7201250220E+01
  6.0776701230E-01  1.7201604734E+01
  6.0915038571E-01  1.7202102817E+01
  6.1053375913E-01  1.7202746446E+01
  6.1191713254E-01  1.7203538504E+01
  6.1330050596E-01  1.7204483104E+01
  6.1468387937E-01  1.7205586101E+01
  6.1606725279E-01  1.7206855856E+01
  6.1745062620E-01  1.7208304427E+01
  6.1883399961E-01  1.7209949390E+01
  6.2021737303E-01  1.7211816558E+01
  6.2160074644E-01  1.7213943706E+01
  6.2298411986E-01  1.7216384416E+01
  6.2436749327E-01  1.7219207680E+01
  6.2575086669E-01  1.7222481460E+01
  6.2713424010E-01  1.7226225760E+01
  6.2851761351E-01  1.7230354009E+01
  6.2990098693E-01  1.7234676848E+01
  6.3128436034E-01  1.7238992440E+01
  6.3266773376E-01  1.7243170693E+01
  6.3405110717E-01  1.7247163725E+01
  6.3543448059E-01  1.7250970873E+01
  6.3681785400E-01  1.7254606463E+01
  6.3820122741E-01  1.7258086737E+01
  6.3958460083E-01  1.7261429393E+01
  6.4096797424E-01  1.7264656020E+01
  6.4235134766E-01  1.7267792385E+01
  6.4373472107E-01  1.7270865794E+01
  6.4511809449E-01  1.7273900744E+01
  6.4650146790E-01  1.7276914410E+01
  6.4788484131E-01  1.7279912788E+01
  6.4926821473E-01  1.7282887386E+01
  6.5065158814E-01  1.7285812043E+01
  6.5203496156E-01  1.7288640949E+01
  6.5341833497E-01  1.7291314070E+01
  6.5480170838E-01  1.7293780763E+01
  6.5618508180E-01  1.7296033624E+01
  6.5756845521E-01  1.7298107471E+01
  6.5895182863E-01  1.7300028832E+01
  6.6033520204E-01  1.7301770885E+01
  6.6171857546E-01  1.7303255890E+01
  6.6310194887E-01  1.7304393474E+01
  6.6448532228E-01  1.7305119079E+01
  6.6586869570E-01  1.7305409763E+01
  6.6725206911E-01  1.7305278998E+01
  6.6863544253E-01  1.7304762849E+01
  6.7001881594E-01  1.7303906959E+01
  6.7140218936E-01  1.7302757822E+01
  6.7278556277E-01  1.7301358199E+01
  6.7416893618E-01  1.7299745359E+01
  6.7555230960E-01  1.7297950867E+01
  6.7693568301E-01  1.7296001075E+01
  6.7831905643E-01  1.7293917846E+01
  6.7970242984E-01  1.7291719287E+01
  6.8108580326E-01  1.7289420403E+01
  6.8246917667E-01  1.7287033652E+01
  6.8385255008E-01  1.7284569408E+01
  6.8523592350E-01  1.7282036340E+01
  6.8661929691E-01  1.7279441740E+01
  6.8800267033E-01  1.7276791798E+01
  6.8938604374E-01  1.7274091837E+01
  6.9076941715E-01  1.7271346540E+01
  6.9215279057E-01  1.7268560140E+01
  6.9353616398E-01  1.7265736620E+01
  6.9491953740E-01  1.7262879898E+01
  6.9630291081E-01  1.7259994025E+01
  6.9768628423E-01  1.7257083385E+01
  6.9906965764E-01  1.7254152939E+01
  7.0045303105E-01  1.7251208493E+01
  7.0183640447E-01  1.7248257037E+01
  7.0321977788E-01  1.7245307195E+01
  7.0460315130E-01  1.7242369820E+01
  7.0598652471E-01  1.7239458848E+01
  7.0736989813E-01  1.7236592513E+01
  7.0875327154E-01  1.7233795095E+01
  7.1013664495E-01  1.7231099079E+01
  7.1152001837E-01  1.7228545811E+01
  7.1290339178E-01  1.7226168507E+01
  7.1428676520E-01  1.7223781318E+01
  7.1567013861E-01  1.7217713283E+01
  7.1705351203E-01  1.7203557207E+01
  7.1843688544E-01  1.7189213409E+01
  7.1982025885E-01  1.7183801748E+01
  7.2120363227E-01  1.7191282427E+01
  7.2258700568E-01  1.7197375458E+01
  7.2397037910E-01  1.7203217482E+01
  7.2535375251E-01  1.7207737666E+01
  7.2673712593E-01  1.7210092659E+01
  7.2812049934E-01  1.7210517688E+01
  7.2950387275E-01  1.7209542037E+01
  7.3088724617E-01  1.7207620640E+01
  7.3227061958E-01  1.7205081271E+01
  7.3365399300E-01  1.7202155402E+01
  7.3503736641E-01  1.7199021532E+01
  7.3642073982E-01  1.7195856524E+01
  7.3780411324E-01  1.7192914724E+01
  7.3918748665E-01  1.7190652791E+01
  7.4057086007E-01  1.7189761541E+01

  0.0000000000E+00  1.7108326146E+01
  1.3833734142E-03  1.7108477615E+01
  2.7667468285E-03  1.7108938721E+01
  4.1501202427E-03  1.7109726626E+01
  5.5334936569E-03  1.7110861534E+01
  6.9168670712E-03  1.7112358151E+01
  8.3002404854E-03  1.7114219147E+01
  9.6836138997E-03  1.7116431978E+01
  1.1066987314E-02  1.7118968940E+01
  1.2450360728E-02  1.7121789831E+01
  1.3833734142E-02  1.7124846295E+01
  1.5217107557E-02  1.7128086652E+01
  1.6600480971E-02  1.7131460070E+01
  1.7983854385E-02  1.7134919422E+01
  1.9367227799E-02  1.7138422755E+01
  2.0750601214E-02  1.7141933618E+01
  2.2133974628E-02  1.7145420629E+01
  2.3517348042E-02  1.7148856595E+01
  2.4900721456E-02  1.7152217362E+01
  2.6284094870E-02  1.7155480476E+01
  2.7667468285E-02  1.7158623615E+01
  2.9050841699E-02  1.7161622648E+01
  3.0434215113E-02  1.7164449057E+01
  3.1817588527E-02  1.7167066244E+01
  3.3200961942E-02  1.7169423943E+01
  3.4584335356E-02  1.7171449442E+01
  3.5967708770E-02  1.7173033497E+01
  3.7351082184E-02  1.7174007784E+01
  3.8734455599E-02  1.7174109272E+01
  4.0117829013E-02  1.7172917679E+01
  4.1501202427E-02  1.7169651483E+01
  4.2884575841E-02  1.7162478918E+01
  4.4267949256E-02  1.7151358185E+01
  4.5651322670E-02  1.7139775902E+01
  4.7034696084E-02  1.7129311836E+01
  4.8418069498E-02  1.7120640003E+01
  4.9801442913E-02  1.7114279234E+01
  5.1184816327E-02  1.7110744473E+01
  5.2568189741E-02  1.7110426662E+01
  5.3951563155E-02  1.7113083431E+01
  5.5334936569E-02  1.7117154852E+01
  5.6718309984E-02  1.7120651040E+01
  5.8101683398E-02  1.7122791243E+01
  5.9485056812E-02  1.7124213991E+01
  6.0868430226E-02  1.7125940178E+01
  6.2251803641E-02  1.7129506498E+01
  6.3635177055E-02  1.7137352295E+01
  6.5018550469E-02  1.7150239395E+01
  6.6401923883E-02  1.7165344696E+01
  6.7785297298E-02  1.7175478243E+01
  6.9168670712E-02  1.7192979959E+01
  7.0552044126E-02  1.7204457956E+01
  7.1935417540E-02  1.7212038474E+01
  7.3318790955E-02  1.7218623809E+01
  7.4702164369E-02  1.7224796330E+01
  7.6085537783E-02  1.7230688027E+01
  7.7468911197E-02  1.7236339173E+01
  7.8852284611E-02  1.7241765576E+01
  8.0235658026E-02  1.7246975292E+01
  8.1619031440E-02  1.7251973780E+01
  8.3002404854E-02  1.7256765749E+01
  8.4385778268E-02  1.7261355894E+01
  8.5769151683E-02  1.7265749214E+01
  8.7152525097E-02  1.7269951143E+01
  8.8535898511E-02  1.7273967612E+01
  8.9919271925E-02  1.7277805057E+01
  9.1302645340E-02  1.7281470417E+01
  9.2686018754E-02  1.7284971116E+01
  9.4069392168E-02  1.7288315038E+01
  9.5452765582E-02  1.7291510496E+01
  9.6836138997E-02  1.7294566202E+01
  9.8219512411E-02  1.7297491226E+01
  9.9602885825E-02  1.7300294958E+01
  1.0098625924E-01  1.7302987065E+01
  1.0236963265E-01  1.7305577441E+01
  1.0375300607E-01  1.7308076159E+01
  1.0513637948E-01  1.7310493413E+01
  1.0651975290E-01  1.7312839457E+01
  1.0790312631E-01  1.7315124538E+01
  1.0928649972E-01  1.7317358823E+01
  1.1066987314E-01  1.7319552322E+01
  1.1205324655E-01  1.7321714802E+01
  1.1343661997E-01  1.7323855696E+01
  1.1481999338E-01  1.7325984017E+01
  1.1620336680E-01  1.7328108252E+01
  1.1758674021E-01  1.7330236277E+01
  1.1897011362E-01  1.7332375255E+01
  1.2035348704E-01  1.7334531541E+01
  1.2173686045E-01  1.7336710565E+01
  1.2312023387E-01  1.7338916647E+01
  1.2450360728E-01  1.7341152617E+01
  1.2588698070E-01  1.7343418872E+01
  1.2727035411E-01  1.7345710630E+01
  1.2865372752E-01  1.7348007702E+01
  1.3003710094E-01  1.7350209522E+01
  1.3142047435E-01  1.7350292071E+01
  1.3280384777E-01  1.7325303283E+01
  1.3418722118E-01  1.7290618909E+01
  1.3557059460E-01  1.7255823586E+01
  1.3695396801E-01  1.7229488952E+01
  1.3695396801E-01  1.7229488952E+01
  1.3833388131E-01  1.7229566891E+01
  1.3971379461E-01  1.7229801485E+01
  1.4109370791E-01  1.7230195152E+01
  1.4247362121E-01  1.7230752218E+01
  1.4385353452E-01  1.7231479425E+01
  1.4523344782E-01  1.7232386775E+01
  1.4661336112E-01  1.7233488887E+01
  1.4799327442E-01  1.7234807138E+01
  1.4937318772E-01  1.7236372975E+01
  1.5075310102E-01  1.7238232718E+01
  1.5213301432E-01  1.7240453343E+01
  1.5351292763E-01  1.7243125341E+01
  1.5489284093E-01  1.7246350604E+01
  1.5627275423E-01  1.7250197321E+01
  1.5765266753E-01  1.7254631202E+01
  1.5903258083E-01  1.7259490875E+01
  1.6041249413E-01  1.7264548566E+01
  1.6179240743E-01  1.7269592475E+01
  1.6317232074E-01  1.7274467247E+01
  1.6455223404E-01  1.7279076000E+01
  1.6593214734E-01  1.7283367730E+01
  1.6731206064E-01  1.7287323188E+01
  1.6869197394E-01  1.7290943145E+01
  1.7007188724E-01  1.7294239581E+01
  1.7145180054E-01  1.7297229520E+01
  1.7283171385E-01  1.7299931009E+01
  1.7421162715E-01  1.7302360761E+01
  1.7559154045E-01  1.7304533049E+01
  1.7697145375E-01  1.7306459494E+01
  1.7835136705E-01  1.7308149532E+01
  1.7973128035E-01  1.7309611399E+01
  1.8111119365E-01  1.7310853611E+01
  1.8249110696E-01  1.7311886973E+01
  1.8387102026E-01  1.7312727277E+01
  1.8525093356E-01  1.7313398999E+01
  1.8663084686E-01  1.7313940686E+01
  1.8801076016E-01  1.7314413555E+01
  1.8939067346E-01  1.7314916789E+01
  1.9077058676E-01  1.7315615573E+01
  1.9215050006E-01  1.7316772552E+01
  1.9353041337E-01  1.7318675694E+01
  1.9491032667E-01  1.7321381028E+01
  1.9629023997E-01  1.7324696222E+01
  1.9767015327E-01  1.7328430449E+01
  1.9905006657E-01  1.7332472049E+01
  2.0042997987E-01  1.7336757619E+01
  2.0180989317E-01  1.7341245248E+01
  2.0318980648E-01  1.7345901546E+01
  2.0456971978E-01  1.7350694046E+01
  2.0594963308E-01  1.7355582291E+01
  2.0732954638E-01  1.7360498022E+01
  2.0870945968E-01  1.7365283674E+01
  2.1008937298E-01  1.7369478131E+01
  2.1146928628E-01  1.7372001864E+01
  2.1284919959E-01  1.7372493163E+01
  2.1422911289E-01  1.7371937117E+01
  2.1560902619E-01  1.7370913654E+01
  2.1698893949E-01  1.7369612519E+01
  2.1836885279E-01  1.7368100936E+01
  2.1974876609E-01  1.7366406872E+01
  2.2112867939E-01  1.7364543708E+01
  2.2250859270E-01  1.7362518765E+01
  2.2388850600E-01  1.7360336693E+01
  2.2526841930E-01  1.7358001000E+01
  2.2664833260E-01  1.7355514807E+01
  2.2802824590E-01  1.7352881261E+01
  2.2940815920E-01  1.7350103787E+01
  2.3078807250E-01  1.7347186262E+01
  2.3216798581E-01  1.7344133156E+01
  2.3354789911E-01  1.7340949654E+01
  2.3492781241E-01  1.7337641766E+01
  2.3630772571E-01  1.7334216421E+01
  2.3768763901E-01  1.7330681494E+01
  2.3906755231E-01  1.7327045659E+01
  2.4044746561E-01  1.7323317839E+01
  2.4182737891E-01  1.7319505627E+01
  2.4320729222E-01  1.7315611264E+01
  2.4458720552E-01  1.7311621521E+01
  2.4596711882E-01  1.7307482185E+01
  2.4734703212E-01  1.7303034100E+01
  2.4872694542E-01  1.7297868172E+01
  2.5010685872E-01  1.7291139334E+01
  2.5148677202E-01  1.7281923975E+01
  2.5286668533E-01  1.7270594518E+01
  2.5424659863E-01  1.7275129910E+01
  2.5562651193E-01  1.7293192550E+01
  2.5700642523E-01  1.7292576523E+01
  2.5838633853E-01  1.7288170886E+01
  2.5976625183E-01  1.7284831176E+01
  2.6114616513E-01  1.7283380265E+01
  2.6252607844E-01  1.7284101385E+01
  2.6390599174E-01  1.7286923076E+01
  2.6528590504E-01  1.7291395355E+01
  2.6666581834E-01  1.7296016146E+01
  2.6804573164E-01  1.7296315113E+01
